appid,currency,initial,final,discount_pct,is_free
230700,USD,1499,1499,0,0
249590,USD,999,999,0,0
252350,USD,999,999,0,0
274310,USD,999,999,0,0
308600,USD,0,0,0,1
314000,USD,0,0,0,1
315660,USD,0,0,0,1
323060,USD,1499,1499,0,0
330390,USD,1999,1999,0,0
339400,USD,999,999,0,0
342940,USD,2499,2499,0,0
346560,USD,899,179,80,0
352550,USD,2999,2999,0,0
373180,USD,1999,1999,0,0
422810,USD,0,0,0,1
431600,USD,1999,1999,0,0
436320,USD,3999,3999,0,0
449610,USD,2999,2999,0,0
485380,USD,499,499,0,0
530630,USD,0,0,0,1
564530,USD,999,999,0,0
575720,USD,0,0,0,1
610360,USD,199,199,0,0
635200,USD,1299,1299,0,0
667600,USD,999,999,0,0
674930,USD,1999,1999,0,0
682130,USD,999,999,0,0
695290,USD,0,0,0,1
756530,USD,5999,1019,83,0
758690,USD,2999,2999,0,0
779290,USD,1999,1999,0,0
840010,USD,1999,1999,0,0
843390,USD,2999,2999,0,0
866140,USD,1999,1999,0,0
921390,USD,1299,1299,0,0
939100,USD,1499,1499,0,0
940910,USD,1999,1999,0,0
969760,USD,1899,1899,0,0
1012560,USD,999,999,0,0
1020470,USD,1999,1999,0,0
1031480,USD,1299,1299,0,0
1057680,USD,399,399,0,0
1057850,USD,0,0,0,1
1144110,USD,0,0,0,1
1182310,USD,1499,1499,0,0
1245480,USD,9999,3499,65,0
1358710,USD,1000,300,70,0
1364100,USD,1599,1599,0,0
1368820,USD,1999,1999,0,0
1442430,USD,2499,2499,0,0
1530140,USD,199,199,0,0
1677110,USD,2499,2499,0,0
1723780,USD,1499,1499,0,0
1763250,USD,2499,2499,0,0
1817940,USD,1499,1499,0,0
1853200,USD,99,99,0,0
1859280,USD,799,799,0,0
1894430,USD,1599,1599,0,0
2009100,USD,5999,5999,0,0
2074800,USD,1899,1899,0,0
2131640,USD,1999,1999,0,0
2208570,USD,1499,1499,0,0
2218400,USD,1299,1299,0,0
2379910,USD,699,699,0,0
1510,USD,1199,1199,0,0
3390,USD,499,499,0,0
3483,USD,0,0,0,1
9310,USD,0,0,0,1
92000,USD,499,499,0,0
203830,USD,1999,1999,0,0
204630,USD,1499,1499,0,0
205710,USD,0,0,0,1
209120,USD,0,0,0,1
218740,USD,1999,1999,0,0
222980,USD,299,299,0,0
241910,USD,1999,1999,0,0
243200,USD,1999,1999,0,0
243950,USD,3999,3999,0,0
247240,USD,999,999,0,0
249680,USD,499,499,0,0
250050,USD,1299,1299,0,0
253840,USD,1999,1999,0,0
266130,USD,999,999,0,0
274230,USD,1299,1299,0,0
281920,USD,699,699,0,0
282210,USD,1499,1499,0,0
282530,USD,1499,1499,0,0
300570,USD,2499,2499,0,0
318130,USD,999,999,0,0
336140,USD,1499,1499,0,0
343360,USD,2999,149,95,0
345660,USD,1999,1999,0,0
347830,USD,999,999,0,0
400250,USD,199,199,0,0
405290,USD,999,999,0,0
427250,USD,1499,1499,0,0
440310,USD,1199,1199,0,0
442780,USD,1499,1499,0,0
497640,USD,0,0,0,1
520950,USD,2999,2999,0,0
524580,USD,1999,1999,0,0
543260,USD,1999,1999,0,0
552280,USD,3499,3499,0,0
585450,USD,2999,2999,0,0
598810,USD,999,999,0,0
617480,USD,2499,2499,0,0
638510,USD,1759,1759,0,0
661130,USD,0,0,0,1
695630,USD,499,499,0,0
712190,USD,1999,1999,0,0
738530,USD,4999,4999,0,0
779640,USD,199,199,0,0
829660,USD,1399,1399,0,0
889510,USD,2999,2999,0,0
905340,USD,999,999,0,0
928960,USD,3999,3999,0,0
982720,USD,1499,1499,0,0
999020,USD,2999,2999,0,0
1058430,USD,799,799,0,0
1058770,USD,999,999,0,0
1150950,USD,1799,1799,0,0
1151080,USD,0,0,0,1
1170760,USD,1299,1299,0,0
1173800,USD,1799,1799,0,0
1181830,USD,1399,1399,0,0
1186040,USD,1499,1499,0,0
1255650,USD,599,599,0,0
1296840,USD,0,0,0,1
1380420,USD,2499,2499,0,0
1397390,USD,1999,1999,0,0
1471410,USD,1999,1999,0,0
1660080,USD,2499,2499,0,0
1712350,USD,3499,2099,40,0
1717770,USD,999,999,0,0
1786200,USD,1999,1999,0,0
1918040,USD,799,799,0,0
1970460,USD,999,999,0,0
2198510,USD,2999,2999,0,0
2314160,USD,1999,1999,0,0
2559270,USD,1299,1299,0,0
2755330,USD,299,299,0,0
2796010,USD,499,499,0,0
2865490,USD,1099,1099,0,0
2878960,USD,5999,5999,0,0
6920,USD,699,174,75,0
12710,USD,999,999,0,0
13530,USD,999,999,0,0
20540,USD,1999,1999,0,0
25830,USD,999,999,0,0
31290,USD,0,0,0,1
45700,USD,0,0,0,1
65300,USD,999,999,0,0
94200,USD,999,999,0,0
208520,USD,1499,1499,0,0
208730,USD,1499,1499,0,0
211160,USD,1499,374,75,0
215100,USD,0,0,0,1
220160,USD,1999,1999,0,0
223330,USD,1499,1499,0,0
225300,USD,699,349,50,0
227580,USD,499,499,0,0
245490,USD,1999,1999,0,0
249870,USD,1999,1999,0,0
284390,USD,999,999,0,0
287340,USD,0,0,0,1
313010,USD,999,199,80,0
318220,USD,1999,1999,0,0
327220,USD,1999,1999,0,0
351100,USD,1999,1999,0,0
369070,USD,1299,194,85,0
441380,USD,1299,259,80,0
463150,USD,299,89,70,0
469610,USD,2999,2999,0,0
502820,USD,1999,1999,0,0
521150,USD,1699,1699,0,0
588690,USD,499,499,0,0
612470,USD,1299,1299,0,0
619780,USD,1499,1499,0,0
661790,USD,999,999,0,0
691450,USD,999,999,0,0
718590,USD,1999,1999,0,0
727130,USD,2999,2999,0,0
828070,USD,1999,499,75,0
851890,USD,2999,2999,0,0
939600,USD,999,999,0,0
952250,USD,0,0,0,1
970500,USD,99,99,0,0
984110,USD,0,0,0,1
1029890,USD,1999,199,90,0
1073390,USD,0,0,0,1
1084640,USD,1999,1999,0,0
1100410,USD,1999,1999,0,0
1179680,USD,0,0,0,1
1191900,USD,1499,1499,0,0
1214470,USD,2499,499,80,0
1232180,USD,99,99,0,0
1243850,USD,2499,2499,0,0
1244630,USD,1999,799,60,0
1268960,USD,599,599,0,0
1283970,USD,499,499,0,0
1325400,USD,14999,14999,0,0
1333910,USD,699,699,0,0
1336980,USD,5999,5999,0,0
1346070,USD,499,499,0,0
1348300,USD,399,399,0,0
1364210,USD,2999,2999,0,0
1390410,USD,1999,1999,0,0
1511860,USD,0,0,0,1
1555710,USD,0,0,0,1
1570070,USD,1799,1799,0,0
1580780,USD,3999,3999,0,0
1621310,USD,5999,5999,0,0
1649010,USD,3499,3499,0,0
1650010,USD,4999,4999,0,0
1651960,USD,999,999,0,0
1663220,USD,1499,1499,0,0
1694600,USD,2499,2499,0,0
1816300,USD,5999,5999,0,0
1881610,USD,0,0,0,1
1999170,USD,699,244,65,0
2121980,USD,1199,1199,0,0
2331330,USD,2499,2499,0,0
2490990,USD,5999,5999,0,0
2827230,USD,1499,1499,0,0
1700,USD,499,499,0,0
7800,USD,1999,1999,0,0
11610,USD,0,0,0,1
48800,USD,1999,1999,0,0
209370,USD,999,999,0,0
226620,USD,1499,1499,0,0
253750,USD,999,999,0,0
257400,USD,0,0,0,1
260730,USD,499,499,0,0
296830,USD,1999,299,85,0
297860,USD,1999,1999,0,0
302080,USD,499,99,80,0
307050,USD,99,99,0,0
318100,USD,499,99,80,0
327860,USD,1499,1499,0,0
383230,USD,1299,1299,0,0
394760,USD,1199,1199,0,0
400240,USD,199,199,0,0
406550,USD,2499,2499,0,0
415590,USD,1999,1999,0,0
470260,USD,1999,1999,0,0
487000,USD,1999,1999,0,0
513560,USD,0,0,0,1
582890,USD,599,599,0,0
585410,USD,0,0,0,1
611760,USD,1499,1499,0,0
618740,USD,1899,1899,0,0
651150,USD,0,0,0,1
671610,USD,0,0,0,1
740250,USD,0,0,0,1
743090,USD,0,0,0,1
774791,USD,1999,1999,0,0
805850,USD,0,0,0,1
817540,USD,1999,1999,0,0
842180,USD,1999,1999,0,0
873840,USD,1999,1999,0,0
888090,USD,0,0,0,1
890720,USD,1499,1499,0,0
914260,USD,499,499,0,0
944220,USD,99,99,0,0
969680,USD,0,0,0,1
976010,USD,199,199,0,0
995460,USD,999,999,0,0
996770,USD,2499,2499,0,0
1097130,USD,1999,1999,0,0
1161870,USD,399,399,0,0
1175460,USD,1699,1699,0,0
1198090,USD,5999,5999,0,0
1296360,USD,1499,1499,0,0
1297160,USD,299,299,0,0
1367300,USD,1799,1799,0,0
1426010,USD,1999,1999,0,0
1506280,USD,0,0,0,1
1532690,USD,2999,2999,0,0
1581770,USD,2999,2999,0,0
1587560,USD,99,99,0,0
1602080,USD,3999,3999,0,0
1614550,USD,1999,1999,0,0
1615100,USD,999,999,0,0
1637730,USD,1399,1399,0,0
1638220,USD,999,999,0,0
1649730,USD,599,599,0,0
1658290,USD,1499,1499,0,0
1662840,USD,1699,1699,0,0
1672670,USD,1199,1199,0,0
1710170,USD,1499,1499,0,0
1721060,USD,3999,3999,0,0
1742930,USD,199,199,0,0
1777430,USD,1399,1399,0,0
1879330,USD,3999,3999,0,0
1892030,USD,1199,1199,0,0
1918680,USD,1999,1999,0,0
1955330,USD,299,299,0,0
2008920,USD,2499,1249,50,0
2181720,USD,499,499,0,0
2441700,USD,2999,2999,0,0
2488510,USD,699,699,0,0
2719160,USD,1999,1999,0,0
2951770,USD,499,499,0,0
3371240,USD,1499,1499,0,0
15390,USD,999,999,0,0
38740,USD,699,699,0,0
42120,USD,999,999,0,0
94300,USD,399,399,0,0
246700,USD,0,0,0,1
252630,USD,1499,1499,0,0
266430,USD,0,0,0,1
272600,USD,699,139,80,0
310510,USD,1999,1999,0,0
325210,USD,999,99,90,0
331440,USD,399,399,0,0
333250,USD,799,799,0,0
340150,USD,1999,1999,0,0
342380,USD,999,999,0,0
345260,USD,999,199,80,0
348510,USD,999,999,0,0
351510,USD,999,999,0,0
360640,USD,299,299,0,0
367120,USD,0,0,0,1
380150,USD,799,799,0,0
384630,USD,1499,1499,0,0
410710,USD,999,999,0,0
412450,USD,0,0,0,1
416590,USD,499,499,0,0
427820,USD,799,159,80,0
437160,USD,0,0,0,1
437630,USD,1999,1999,0,0
455980,USD,1999,699,65,0
509220,USD,499,499,0,0
521200,USD,0,0,0,1
533780,USD,0,0,0,1
546430,USD,1599,1599,0,0
606230,USD,2499,2499,0,0
606500,USD,1999,299,85,0
609920,USD,1999,1999,0,0
633360,USD,1999,1999,0,0
654890,USD,4499,4499,0,0
664430,USD,0,0,0,1
665300,USD,1499,1499,0,0
684580,USD,999,999,0,0
711990,USD,0,0,0,1
754150,USD,1999,1999,0,0
758370,USD,1599,1599,0,0
774201,USD,2499,2499,0,0
826940,USD,2499,499,80,0
897730,USD,1499,1499,0,0
908520,USD,399,399,0,0
914020,USD,1999,1999,0,0
915460,USD,199,199,0,0
939520,USD,1299,1299,0,0
955740,USD,799,799,0,0
982290,USD,2499,2499,0,0
989440,USD,1999,1999,0,0
1000030,USD,1999,399,80,0
1040070,USD,1499,1499,0,0
1101790,USD,4499,4499,0,0
1123830,USD,1999,279,86,0
1124180,USD,2499,2499,0,0
1133760,USD,1999,1999,0,0
1173790,USD,1799,1799,0,0
1174940,USD,0,0,0,1
1249880,USD,0,0,0,1
1250650,USD,6999,6999,0,0
1254370,USD,699,699,0,0
1278060,USD,0,0,0,1
1292040,USD,1999,1999,0,0
1316230,USD,1599,1599,0,0
1366290,USD,0,0,0,1
1372320,USD,1799,1799,0,0
1487390,USD,2499,2499,0,0
1493760,USD,1999,1999,0,0
1649950,USD,2499,2499,0,0
1740300,USD,1999,1999,0,0
2246880,USD,799,799,0,0
2357910,USD,1499,1499,0,0
2399220,USD,2499,2499,0,0
2436940,USD,1499,1499,0,0
2510770,USD,1999,1999,0,0
2675290,USD,299,299,0,0
2708450,USD,999,999,0,0
2640,USD,1999,1999,0,0
17340,USD,1999,1999,0,0
33900,USD,1299,1299,0,0
38700,USD,499,499,0,0
57400,USD,0,0,0,1
97000,USD,999,999,0,0
99910,USD,0,0,0,1
204180,USD,199,199,0,0
212010,USD,799,799,0,0
215160,USD,1999,1999,0,0
253650,USD,499,499,0,0
260190,USD,1499,1499,0,0
270630,USD,499,99,80,0
280180,USD,1999,199,90,0
282760,USD,499,499,0,0
306040,USD,0,0,0,1
313780,USD,1999,1999,0,0
334040,USD,499,499,0,0
356310,USD,0,0,0,1
385380,USD,1499,1499,0,0
402130,USD,2999,2999,0,0
404540,USD,1999,1999,0,0
429540,USD,0,0,0,1
433910,USD,999,999,0,0
436670,USD,2999,2999,0,0
440540,USD,1499,1499,0,0
477870,USD,1999,1999,0,0
511740,USD,2999,2999,0,0
518060,USD,1299,1299,0,0
526740,USD,599,599,0,0
538070,USD,899,899,0,0
566160,USD,199,199,0,0
587860,USD,0,0,0,1
598060,USD,1399,1399,0,0
722060,USD,3999,3999,0,0
726590,USD,0,0,0,1
740260,USD,199,199,0,0
743900,USD,1999,1999,0,0
748360,USD,1999,499,75,0
757300,USD,2999,2999,0,0
781440,USD,0,0,0,1
792990,USD,0,0,0,1
808910,USD,999,999,0,0
863590,USD,1999,1999,0,0
965230,USD,4999,4999,0,0
966610,USD,1299,1299,0,0
1064460,USD,1199,1199,0,0
1086640,USD,499,79,84,0
1094030,USD,0,0,0,1
1104330,USD,2199,2199,0,0
1115640,USD,1199,1199,0,0
1122340,USD,2999,2999,0,0
1133870,USD,2999,2399,20,0
1153410,USD,3499,3499,0,0
1168470,USD,499,499,0,0
1170970,USD,0,0,0,1
1191330,USD,0,0,0,1
1244950,USD,1999,1999,0,0
1264280,USD,1699,1699,0,0
1324340,USD,5999,5999,0,0
1347780,USD,0,0,0,1
1357870,USD,299,299,0,0
1415660,USD,0,0,0,1
1417930,USD,1499,1499,0,0
1421790,USD,1199,1199,0,0
1432100,USD,1499,1499,0,0
1530160,USD,5999,959,84,0
1634680,USD,399,399,0,0
1644320,USD,4999,4999,0,0
1677350,USD,6999,6999,0,0
1730700,USD,2999,2999,0,0
1775490,USD,899,899,0,0
2076010,USD,4999,4999,0,0
2120900,USD,499,499,0,0
2139020,USD,499,499,0,0
2369900,USD,2499,2499,0,0
2441270,USD,499,499,0,0
2697930,USD,1199,1199,0,0
2956820,USD,999,999,0,0
3028310,USD,1999,1099,45,0
32380,USD,599,599,0,0
200010,USD,899,899,0,0
203650,USD,999,999,0,0
214970,USD,999,999,0,0
252450,USD,2999,2999,0,0
266310,USD,1999,1999,0,0
275670,USD,499,74,85,0
316430,USD,899,899,0,0
339200,USD,1499,1499,0,0
351990,USD,0,0,0,1
355050,USD,999,999,0,0
383840,USD,1999,1999,0,0
397460,USD,2499,2499,0,0
438140,USD,0,0,0,1
455400,USD,499,249,50,0
463270,USD,1299,1299,0,0
554310,USD,99,99,0,0
604330,USD,599,599,0,0
615120,USD,1999,1999,0,0
638650,USD,1999,1999,0,0
804490,USD,2999,2999,0,0
988910,USD,4499,4499,0,0
1036240,USD,2499,2499,0,0
1041920,USD,1299,454,65,0
1119700,USD,2499,2499,0,0
1138080,USD,0,0,0,1
1173010,USD,99,99,0,0
1289380,USD,1999,1999,0,0
1294420,USD,2999,2999,0,0
1377150,USD,0,0,0,1
1405500,USD,1499,1499,0,0
1448530,USD,0,0,0,1
1449280,USD,2499,2499,0,0
1487270,USD,1499,1499,0,0
1538970,USD,2499,2499,0,0
1552550,USD,1999,1999,0,0
1710100,USD,899,899,0,0
1864950,USD,2499,2499,0,0
2073910,USD,999,999,0,0
2124380,USD,1499,1499,0,0
2179170,USD,599,599,0,0
2224640,USD,1699,1699,0,0
2634890,USD,4999,4999,0,0
2714620,USD,999,999,0,0
2840190,USD,1999,1999,0,0
2869860,USD,1499,1499,0,0
3059520,USD,4999,4999,0,0
3376990,USD,499,499,0,0
